Player_name;IP_address_player;TV_name;IP_address_tv;Location;Note;Time_1;Command_1;Time_2;Command_2;Time_3;Command_3;Time_4;Command_4;Time_5;Command_5;Time_6;Command_6;Time_7;Command_7;Time_8;Command_8;Time_9;Command_9;Time_10;Command_10;Time_11;Command_11;Time_12;Command_12;Time_13;Command_13;Time_14;Command_14;Time_15;Command_15;Time_16;Command_16;Time_17;Command_17;Time_18;Command_18;Time_19;Command_19;Time_20;Command_20
PB1214;172.18.88.20;LG 55XS4J-B;172.18.88.30;Wien,  ;Kogelbauer;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1918;172.18.7.20;LG 55XS4J-B;172.18.7.30;Wien, Josefstr. St.Polten;Grenl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3729;172.18.67.20;LG 55XS4F-B;172.18.67.30;Wien, Thaliastr.146 ;Schmid;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;30 5 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4879;172.18.69.20;LG 49XS4F-B;172.18.69.30;Wien, RechteWienzeile9 1040;Mrakovic;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4880;172.18.64.20;LG 55XS4F-B;172.18.64.30;Wien, Florianigasse 1080;Deltl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4881;172.18.95.20;LG 49XS4J-B;172.18.95.30;Wien, Laaer-Berg-Straße 67-69 Wien;Klaubauf;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4882;172.18.89.20;LG 55XS4J-B;172.18.89.30;Wien, MeidlingerHauptstr. Wien;Schon;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4884;172.18.91.20;LG 49XS4F-B;172.18.91.30;Wr.Neustadt, Pottendorferstr. Wr.Neustadt;Gottfried;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4886;172.18.83.20;LG 49XS4F-B;172.18.83.30;Wien, Neilreichgasse97 ;Schulz;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4887;172.18.94.20;Samsung LH46OMNS;172.18.94.30;Wien, LainzerStr. 1130;Weber;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 7-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-5,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4888;172.18.82.20;LG 49XS4J-B;172.18.82.30;Krems, Lerchenfelder Haupt. Krems;Hrubesch;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4890;172.18.70.20;LG 55XS4J-B;172.18.70.30;Mödling, FranzSkribanygasse Modling;Pilz;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB4893;172.18.93.20;LG 55XS4J-B;172.18.93.30;Wien, BrunnerStr. 1210;Lindner;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;30 5 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5386;172.18.68.20;LG 49XS4F-B;172.18.68.30;Steyr, Pachergasse Steyr;Hinterleitner;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5387;172.18.84.20;LG 55XS4J-B;172.18.84.30;Baden, Wimmergasse Baden;Neubacher;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5391;172.18.73.20;LG 49XS4J-B;172.18.73.30;Linz, Linz ;Mitterlehner;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5392;-;-;-;-;-;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 7-21 * * 0-6;tv_on_hdmi;30 6 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-5,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5393;172.18.78.20;LG 55XS4J-B;172.18.78.30;St.Polten, Linzerstr. St.Polten;Wartha;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5394;172.18.72.20;LG 49XS4J-B;172.18.72.30;Steyr, Steyr ;Brunner;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5693;172.18.112.20;LG 55XS4J-B;172.18.112.30;Wien, HernalserStr. ;Ris;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5695;172.18.96.20;"iiyama PL5582; LH558258";172.18.96.30;Wien, Donaustadtstraße 1;Rosenberger;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 8-21 * * 0-5;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-6,22-23 * * 0-5;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB5697;172.18.107.20;LG 49XS4J-B;172.18.107.30;Wien, Quellenstrasse96 1100;Partl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-21 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,22-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1211;172.18.8.20;LG 55XS4F-B;172.18.8.30;Wien, Stadlauer Strasse 60;Duda;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-22 * * 0-5;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,23-23 * * 0-5;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1388;172.18.32.20;55BDL3002H/00;172.18.32.30;Wien, Maria Tusch Straße  17;Barany;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-22 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4,23-23 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1207;172.18.20.20;Samsung ED65E;172.18.20.30;Wien, Praterstern 1;David;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1208;172.18.3.20;Philips 75BDL3003H;172.18.3.30;Wien, Zschokkegasse 91;Ockhl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1210;172.18.33.20;Samsung LH65EDEPLGCIEN;172.18.33.30;Wien, Schererstraße 111;Eishold;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1216;172.18.43.20;Philips 55BDL3002H/00;172.18.43.30;Wien, Landstrasser Hauptstrasse 148;Poschl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1218;172.18.39.20;LG 55XS4F-B;172.18.39.30;Eisenstadt, Domplatz 8;Wultsch;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1219;172.18.28.20;iiyama ProLite LH5582SB;172.18.28.30;Salzburg, Sudtirolerplatz 1;Auer;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1220;172.18.29.20;Litemax DLD5500-L (D5500LNB1170007);172.18.29.30;Wien, Thaliastraße 7;Schober;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1221;172.18.19.20;Litemax DLD5500-L;172.18.19.30;Wien, Hauptbanhof 140;Meisail;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1222;172.18.5.20;vermutlich DynaScan DS421LT4;172.18.5.30;Wien, Neubaugurtel 10;Sachar;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1215;172.18.41.20;Litemax D5500 LNB18170008 ;172.18.41.30;Wien, Alser Straße 6;Rodl;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1223;172.18.45.20;Litemax DLD6500-L;172.18.45.30;Krems, Untere Landstraße 62;Steinwander;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1380;172.18.23.20;55BDL5057P/00;172.18.23.30;Wien, Erdbergstraße  202;Kahya;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1381;172.18.56.20;Philips 55BDL3002H/00;172.18.56.30;Wien, U Bahnstation Meidling Hauptstraße;Diringer;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1382;172.18.25.20;Philips 55BDL5057P/00;172.18.25.30;Wien, Raxstraße  38;Kramholler R.;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1384;172.18.49.20;LG 55XS4J-B;172.18.49.30;Wien, Donaufelder Straße 2 ;Steininger;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1386;172.18.30.20;Philips 49BDL5057P/00;172.18.30.30;Wien, Europaplatz  3;Schwarzinger;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1387;172.18.31.20;Dynascan DS421LT4;172.18.31.30;Wien, Bahnhof Floridsdorf Top  7;Tairi;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1389;172.18.50.20;Philips 42BDL5057P/00;172.18.50.30;Wien, U-Bahn Station Karlsplatz  2a;Hantschel;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1390;172.18.34.20;DynaScan DS421LT4;172.18.34.30;Wien, Währinger Straße  16;Trettenhahn;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;30 5 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1391;172.18.35.20;?;172.18.35.30;Wien, Klosterneuburgerstraße  19;Kohn;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1392;172.18.36.20;55BDL5057P/00;172.18.36.30;Wien, Wiedner Hauptstraße  44842;Fedek;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1443;172.18.37.20;Philips 49BDL5057P/00;172.18.37.30;Wien, Bahnhof Stadlau ;Biber;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1444;172.18.38.20;Philips 49BDL3050Q/00;172.18.38.30;Amstetten, AmGraben60 ;Punz;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB1647;172.18.11.20;iiyama ProLite LH5582SB-B1;172.18.11.30;Wien, Hauptbahnhof 1 ;Jager;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB2397;172.18.54.20;Samsung QM49R;172.18.54.30;Wien, Bellaria Passage Top 1;Karlik;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 6-23 * * 0-6;tv_on_hdmi;30 5 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-4 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB2431;172.18.86.20;LG 49XS4F-B;172.18.86.30;Wien, Reinprechtsdorferstr. 1050;Kompock;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
PB3656;172.18.48.20;Philips 55BDL3002/00;172.18.48.30;Baden, Josefsplatz 14;Hager;5 12 * * *;LCD confitv_power_saving_modeguration;*/15 5-23 * * 0-6;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;-;tv_on_hdmi;*/15 0-3 * * 0-6;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;-;tv_off_hdmi;;;;;;;;;;;;;;
